source	target	weight
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Von Social Media Management zu Social CRM	0.0030353063445744052
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Systemisch und Souverän durch den digitalen Wandel navigieren	0.0022010350160987136
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Mehr als Clicktivism: Mit strategischen Online-Kampagnen Politik verändern	0.0007149919322072196
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	E-Partizipation für NGOs Chancen und Risiken online	0.0006696939796692337
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	10 Fehler die wir alle machen! Nonprofits und Social Media Stand 2013	0.0008274754603717051
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Neues Berufsbild Online- Campaigner in	0.00023730930954911732
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Mobilisieren mit dem neuen Nonprofit-Programm von Youtube	0.0006098683299668744
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Mach es zu ihrem Projekt - New Volunteer Management im Campaigning	0.00019517652552910027
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Eröffnung Barcamp Session-Planung	0.0001430726900696034
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	A2	0.00031140280176291036
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	A3	0.00022315195332791687
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	A4	0.00020477286287196817
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Spannender Abschluss Gemütlicher Ausklang	0.0003976747217614314
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Rückt mal ein Stück! Die Androidinnen kommen!	0.0002872188066823365
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Du nennst es Programmieren ich nenne es Rock n Roll. Über weibliche Programmierer-Netzwerke.	0.0003405531764433725
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	B2	0.00011617316907306212
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	B4	0.00043878512815416384
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	C1	0.0009860822331142975
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	C3	0.00013922797990416398
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	C4	0.0005032542055043945
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	D1	0.0004969306552472133
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	D3	0.0005163067753287718
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	D4	0.0001362779275935744
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Telefonica Mobilfunk Inside Out	0.0002587801207693743
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	meshing berlin networking-networks LABism vs. Lobbyism - quo vadis civic creativity?	0.0001305084820370113
Open Transfer-Strategien Chancen und Herausforderungen für Kampagnen-Organisationen	Offene API für die Lokalpolitik	0.000122835821347781
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Mobil-isierung: NGO-Strategien für das Handy	0.001326844785384181
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	0.00029558552778973716
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Von Social Media Management zu Social CRM	0.0019140364687680934
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Systemisch und Souverän durch den digitalen Wandel navigieren	0.0006457631733909023
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Mehr als Clicktivism: Mit strategischen Online-Kampagnen Politik verändern	0.0006623962428497773
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	10 Fehler die wir alle machen! Nonprofits und Social Media Stand 2013	0.0013032599419397304
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Im Gespräch mit Everyday Rebellion Über die Macht des gewaltlosen Widerstands	0.0006126648184515253
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Mach es zu ihrem Projekt - New Volunteer Management im Campaigning	0.00016699689959898397
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Eröffnung Barcamp Session-Planung	0.0005117477974199051
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	A3	0.00021774071395411082
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	A4	0.0009208955143746179
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Spannender Abschluss Gemütlicher Ausklang	0.0008494004156792178
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	DNT: Transatlantic Divide	0.00011719133396167884
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Du nennst es Programmieren ich nenne es Rock n Roll. Über weibliche Programmierer-Netzwerke.	0.00010420544485556164
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	It s meta baby: Bücher Metadaten und Discoverability	0.00015258349178886606
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	C1	0.0002861016905594532
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	C4	0.00015857927024715246
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	D1	0.0003562694211940196
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	D3	0.0007366609765972293
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	D4	0.0003176995183308486
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	 cancelled European Libre Education workshop	0.0001541008551040024
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Die Vermessung der Social Media-Welt: Multiplikatoren im Netz ihre Themen und Resonanz im Bundestagswahlkampf.	0.00029187004776349564
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	The Neighborhood Will Not Be Streamed	0.0010189096104873325
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Die zukünftige Stadt: Sensoren und vernetzte urbane Kommunikation Einführungsvortrag mit Diskussion 	0.000186668027379521
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Klackerlaken - building solderless glowing vibrobots	0.0002872188066823366
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Blended Health - Immer noch nicht gesund durch s Internet? Zu dumm zu arm oder hilft es einfach nicht?	0.00036378091933302373
Online nutzen offline Nutzen. Was wir von US-Kampagnen lernen können	Me My Shadow	0.0002039195031828302
Mobil-isierung: NGO-Strategien für das Handy	Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	0.0067221096392550495
Mobil-isierung: NGO-Strategien für das Handy	Von Social Media Management zu Social CRM	0.0008692946113039167
Mobil-isierung: NGO-Strategien für das Handy	Systemisch und Souverän durch den digitalen Wandel navigieren	0.02047099229274414
Mobil-isierung: NGO-Strategien für das Handy	Bottom-up open: Was könnnen Kampagnen von innovativem Bürger-Journalismus lernen?	0.00040270295976478393
Mobil-isierung: NGO-Strategien für das Handy	Mehr als Clicktivism: Mit strategischen Online-Kampagnen Politik verändern	0.0003379490153969968
Mobil-isierung: NGO-Strategien für das Handy	E-Partizipation für NGOs Chancen und Risiken online	0.002453459760320419
Mobil-isierung: NGO-Strategien für das Handy	Neues Berufsbild Online- Campaigner in	0.00045452178013155115
Mobil-isierung: NGO-Strategien für das Handy	Mobilisieren mit dem neuen Nonprofit-Programm von Youtube	0.0002772431229578657
Mobil-isierung: NGO-Strategien für das Handy	Radio Universal	0.0002258352605541886
Mobil-isierung: NGO-Strategien für das Handy	Eröffnung Barcamp Session-Planung	0.0015132212675558487
Mobil-isierung: NGO-Strategien für das Handy	A1	0.0007223197356905265
Mobil-isierung: NGO-Strategien für das Handy	A2	0.0005839243849512994
Mobil-isierung: NGO-Strategien für das Handy	A3	0.0005661439920342766
Mobil-isierung: NGO-Strategien für das Handy	A4	0.001782493454600025
Mobil-isierung: NGO-Strategien für das Handy	Spannender Abschluss Gemütlicher Ausklang	0.0012371979311098919
Mobil-isierung: NGO-Strategien für das Handy	DNT: Transatlantic Divide	0.00015394488258858505
Mobil-isierung: NGO-Strategien für das Handy	Du nennst es Programmieren ich nenne es Rock n Roll. Über weibliche Programmierer-Netzwerke.	0.00015865841149120957
Mobil-isierung: NGO-Strategien für das Handy	B4	0.00016452934777125394
Mobil-isierung: NGO-Strategien für das Handy	C1	0.0009567055995696984
Mobil-isierung: NGO-Strategien für das Handy	C3	0.000734786088245131
Mobil-isierung: NGO-Strategien für das Handy	C4	0.0019484165698075446
Mobil-isierung: NGO-Strategien für das Handy	Embrace the Hate	0.00012120462277558548
Mobil-isierung: NGO-Strategien für das Handy	D1	0.00047655234265235103
Mobil-isierung: NGO-Strategien für das Handy	D3	0.0006798141280002708
Mobil-isierung: NGO-Strategien für das Handy	D4	0.0008073541371751885
Mobil-isierung: NGO-Strategien für das Handy	 cancelled European Libre Education workshop	0.0004991042531776117
Mobil-isierung: NGO-Strategien für das Handy	The Neighborhood Will Not Be Streamed	0.00020671073006300517
Mobil-isierung: NGO-Strategien für das Handy	Netzwerkanalyse und politische Öffentlichkeit	0.00010061269940426846
Mobil-isierung: NGO-Strategien für das Handy	 Und warum sind da jetzt Brüste? - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	0.0001958354970671408
Mobil-isierung: NGO-Strategien für das Handy	meshing berlin networking-networks LABism vs. Lobbyism - quo vadis civic creativity?	0.0002063495056146413
Mobil-isierung: NGO-Strategien für das Handy	Europe vs. Facebook	0.000131731711296689
Mobil-isierung: NGO-Strategien für das Handy	1 Million Petitionen Protestieren wir richtig im Netz?	0.00015169215575372742
Kinderkram: So nutzen Kids das Web 	Die Geschichte des Computers	0.0005409384115285932
Kinderkram: So nutzen Kids das Web 	Mass Customization: Da geht noch mehr	0.0020474176683887464
Kinderkram: So nutzen Kids das Web 	YouTube zwischen Wildwest und Goldgrube.	0.00011708931757133384
Kinderkram: So nutzen Kids das Web 	YouTube macht die Stars von heute	0.002206492338934234
Kinderkram: So nutzen Kids das Web 	Unser Blog soll schöner werden	0.00019198538462581133
Kinderkram: So nutzen Kids das Web 	Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	0.0005847598374161988
Kinderkram: So nutzen Kids das Web 	Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	0.0005313354996480501
Kinderkram: So nutzen Kids das Web 	Modeblogger vereinigt euch! Sind Blog-Netzwerke der Schlüssel zur Professionalisierung?	0.0002009690461334347
Kinderkram: So nutzen Kids das Web 	Zeit - Geld - Familie	0.00011204513680770267
Kinderkram: So nutzen Kids das Web 	decoding a book Was ist Buch?	0.00010382092324666695
Kinderkram: So nutzen Kids das Web 	Wie Fernsehen und Online zusammenwachsen: die SWR-Projekte Zeit der Helden und Tatort 2013 	0.0004341247409631606
Kinderkram: So nutzen Kids das Web 	Zukunft der Gesundheitsversorgung: Internetmedizin in Deutschland	0.00011294489338433821
Kinderkram: So nutzen Kids das Web 	Six degrees of Wikipedia	0.00010995969789938875
Kinderkram: So nutzen Kids das Web 	Lernen Lernen lernen im persönlichen Lernnetzwerk. Wie im digitalen Zeitalter eigensinnig und gemeinsam gelernt wird.	0.0005196676498668765
Kinderkram: So nutzen Kids das Web 	How to Digital Native: Medienkompetenz auf dem Lehrplan	0.00012602509156805282
Kinderkram: So nutzen Kids das Web 	Gesundheit im Internet in Zentraleuropa: Status Quo und Innovationspfade	0.00014865049673744516
get re:ady to start: start-up pitches 1 	get re:ady to start: start-up pitches 2 	0.0016758937822744164
get re:ady to start: start-up pitches 1 	Mass Customization: Da geht noch mehr	0.00012058279589465821
get re:ady to start: start-up pitches 1 	10 tips to grow your Positive Entrepreneurial Energy	0.0001698511472727302
get re:ady to start: start-up pitches 1 	Impact Investing a New Era of Good-Cause Investors?	0.00022029810792505684
get re:ady to start: start-up pitches 1 	Die vierte Wand als Twitterwall. Eine Schauspiel- Performance mit Hashtag. Ein Experiment.	0.00033979983659766544
get re:ady to start: start-up pitches 2 	Silicon Paddy - The South East Asian Tech Startup Scene	0.002079243630643135
get re:ady to start: start-up pitches 2 	Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	0.000490647085286706
get re:ady to start: start-up pitches 2 	Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	0.0025666313962811257
get re:ady to start: start-up pitches 2 	Mass Customization: Da geht noch mehr	0.000311846513954238
get re:ady to start: start-up pitches 2 	10 tips to grow your Positive Entrepreneurial Energy	0.00025460205390310386
get re:ady to start: start-up pitches 2 	Afrinnovator - Startups in Africa: Appreciating country dynamics	0.0002256936340551023
get re:ady to start: start-up pitches 2 	get re:ady to start: start-up pitches 3 	0.0012278221196540518
get re:ady to start: start-up pitches 2 	Die Digital Natives ziehen in den Krieg	0.00020239688566697677
get re:ady to start: start-up pitches 2 	Von außen nach innen: Der soziale Kontext von Crowdsourcing	0.0007588265861436013
get re:ady to start: start-up pitches 2 	E-Zigarette der Genuß der aus dem Internet kam	0.00016108170364977035
get re:ady to start: start-up pitches 2 	Richtig essen richtig schlafen und lasst die Mate weg: Besser Leben für Geeks	0.0003479566068533004
Silicon Paddy - The South East Asian Tech Startup Scene	Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	0.040137998953658424
Silicon Paddy - The South East Asian Tech Startup Scene	Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	0.0014852409335329713
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	0.001521298620160438
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Immer dieses Internet!	0.00016772853902810773
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Internet Geographies: Data Shadows and Digital Divisions of Labour	0.00014968658612573711
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	0.0001707942503883024
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	10 tips to grow your Positive Entrepreneurial Energy	0.00015014822528465962
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Impact Investing a New Era of Good-Cause Investors?	0.0006816995963234705
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Afrinnovator - Startups in Africa: Appreciating country dynamics	0.0001266607782851604
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Speculative Design	0.00011965305409551748
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	The Outernet A revolution in reality	0.00030161191338625484
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	 Und warum sind da jetzt Brüste? - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	0.00026238111400779594
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	re:Fefe: Erkenntnisse der empirischen Trollforschung	0.00016252046125939159
Hacker culture on the road: how to go from the computers and hackerspaces to the streets.	Autonomous web apps with Sockethub	0.00017965226270799154
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	0.0017522458700357513
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Bottom-up open: Was könnnen Kampagnen von innovativem Bürger-Journalismus lernen?	0.00036216471584000034
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Wissen.Macht.Moral über das Digitale im Marionettentheater	0.0002695545663988283
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Du nennst es Programmieren ich nenne es Rock n Roll. Über weibliche Programmierer-Netzwerke.	0.00029144078770903945
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	10 tips to grow your Positive Entrepreneurial Energy	0.001347755941552757
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Impact Investing a New Era of Good-Cause Investors?	0.0010537018664308546
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	get re:ady to start: start-up pitches 3 	0.00027614559718035236
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Von außen nach innen: Der soziale Kontext von Crowdsourcing	0.0006745813488248016
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	I palindrome I your life is mine	0.00014295996784426029
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	A Map of Everywhere You Go Outside - Mining Personal Data	0.0004513789709646853
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Offene API für die Lokalpolitik	0.00010127560974190715
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	The Open Innovation Ecosystem	0.0003410171848050609
Boosting Creative Entrepreneurship in NYC Berlin and Amsterdam	Autonomous web apps with Sockethub	0.000261618267735991
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Immer dieses Internet!	0.00033818009164009085
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Netzpolitischer Nachmittag: IN SIDE OUT digiges	0.0002944522418579769
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Das digitale Quartett - live on stage	0.0008673503472654119
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Saisonrückblick Social Media Recht	0.0005916177909722484
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	A2	0.00028466859682519405
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Das kleine Digitale und das große Ganze. Internetaktivismus Netzbewegung und Politik	0.00037410043360888603
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	LobbyPlag	0.0001676064880668742
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	... and the rest will follow! Digitale Musikwirtschaft und Regionalentwicklung. Ein Zusammenhang in Gegenwart und Zukunft.	0.00015026374613077
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Ohne Jauch geht s auch. Thema: Von Human Resources zu Human Relations - wie sieht die Arbeit der Zukunft aus?	0.00021358809380629738
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Vom Erklärbär zur Ameisenkönigin Crowdsourcing Deliberation und Co im Wissenschaftsjournalismus	0.00010536327424722412
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	 Hast Du das schon getwittert? - Über Nutzen und Risiken von openjournalism	0.001293410595952747
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	 Das meld ich dem Rundfunkrat! - Neues aus der öffentlich-rechtlichen Kommentarambulanz	0.000402135705988816
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Telefonica Mobilfunk Inside Out	0.00013826574794417726
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Die Vermessung der Social Media-Welt: Multiplikatoren im Netz ihre Themen und Resonanz im Bundestagswahlkampf.	0.004179186810629063
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	The Neighborhood Will Not Be Streamed	0.0015231373806382765
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Netzwerkanalyse und politische Öffentlichkeit	0.000682191887043176
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	 Und warum sind da jetzt Brüste? - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	0.00010536327424722412
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Kommunikation zwischen Unbekannten über Unbekanntes und warum Internetrollerei nicht schlimm ist	0.0005548377615685944
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Die Total-Überwachung des Reiseverkehrs	0.00016168040859245494
Twitter und die Politik: Zur Analyse temporärer und langfristiger politischer Netzwerke	Europe vs. Facebook	0.00016072301375478189
Googlequiz - 2013 Edition	Bottom-up open: Was könnnen Kampagnen von innovativem Bürger-Journalismus lernen?	0.00014865049673744516
Googlequiz - 2013 Edition	dorkbot.bln re:publica 13 Special 	0.0001198249570316155
Googlequiz - 2013 Edition	Embrace the Hate	0.00023910351914328032
Googlequiz - 2013 Edition	 cancelled European Libre Education workshop	0.00012595455842737837
Googlequiz - 2013 Edition	Offene API für die Lokalpolitik	0.00013867243887436936
Googlequiz - 2013 Edition	Best Practice-Projekte: Digitale Inklusion	0.0001133459401825246
Sketchnotes	Systemisch und Souverän durch den digitalen Wandel navigieren	0.00027296989064591484
Sketchnotes	Bottom-up open: Was könnnen Kampagnen von innovativem Bürger-Journalismus lernen?	0.0002666735763488629
Sketchnotes	E-Partizipation für NGOs Chancen und Risiken online	0.0001876996967239029
Sketchnotes	Neues Berufsbild Online- Campaigner in	0.00011161320399637631
Sketchnotes	Mass Customization: Da geht noch mehr	0.00017675824451073352
Sketchnotes	Data Kitchen - How to get juicy data from spreadsheets	0.000694308515654509
Sketchnotes	Radio Universal	0.0001912894708000605
Sketchnotes	Spannender Abschluss Gemütlicher Ausklang	0.00016412658330106235
Sketchnotes	LobbyPlag	0.00019640750405615793
Sketchnotes	THE NEW AFRICA	0.00013723322963547094
Sketchnotes	Mixing Pop Politics	0.00012255740053608287
Sketchnotes	Vom Erklärbär zur Ameisenkönigin Crowdsourcing Deliberation und Co im Wissenschaftsjournalismus	0.00010743743229528537
Sketchnotes	Goldene Zeiten für Entrepreneurial Science Journalism?	0.00016529596008828885
Sketchnotes	Browser Fingerprinting: Tracking ohne Spuren zu hinterlassen	0.00015731569543870835
Sketchnotes	Du nennst es Programmieren ich nenne es Rock n Roll. Über weibliche Programmierer-Netzwerke.	0.00015406185457138942
Sketchnotes	C3	0.0004221629126054598
Sketchnotes	Embrace the Hate	0.00013704925857278445
Sketchnotes	D1	0.0001621601721525361
Sketchnotes	D2	0.00024197853436002087
Sketchnotes	re:Fefe: Erkenntnisse der empirischen Trollforschung	0.0007959674327888934
Sketchnotes	A Map of Everywhere You Go Outside - Mining Personal Data	0.0003655809211343652
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Von Social Media Management zu Social CRM	0.013954327945464385
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Systemisch und Souverän durch den digitalen Wandel navigieren	0.006351772950775
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Mehr als Clicktivism: Mit strategischen Online-Kampagnen Politik verändern	0.0019762527279704426
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	E-Partizipation für NGOs Chancen und Risiken online	0.008997701899265614
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	10 Fehler die wir alle machen! Nonprofits und Social Media Stand 2013	0.010277352397538837
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Neues Berufsbild Online- Campaigner in	0.00011502461905889914
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Mobilisieren mit dem neuen Nonprofit-Programm von Youtube	0.0024083812872715727
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Mach es zu ihrem Projekt - New Volunteer Management im Campaigning	0.0011241957178261376
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Eröffnung Barcamp Session-Planung	0.008003085294333198
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	A1	0.005358775362763895
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	A2	0.005754047703049092
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	A3	0.00450753454297242
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	A4	0.006409496651187273
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	Spannender Abschluss Gemütlicher Ausklang	0.004364819335985143
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	B2	0.0002539006711676354
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	B3	0.0004527150038910512
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	B4	0.0008725398884904052
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	C1	0.01023662232716345
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	C2	0.0024584423516838174
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	C3	0.0038219648539309604
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	C4	0.0070058273466785
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	 The first thing we do let s kill all the lawyers Die Anwälte das Internet die Abmahnungen	0.00022409163837491518
Content Strategy für NGOs Webinhalte erst strategisch planen dann publizieren	1 Million Petitionen Protestieren wir richtig im Netz?	0.00027478977153921343
Von Social Media Management zu Social CRM	Systemisch und Souverän durch den digitalen Wandel navigieren	0.004269856259707557
Von Social Media Management zu Social CRM	Bottom-up open: Was könnnen Kampagnen von innovativem Bürger-Journalismus lernen?	0.0008631913969039583
Von Social Media Management zu Social CRM	Semiotik für Nerds Oder von der Unwahrscheinlichkeit gelingender Kommunikation und offenen Kunstwerken	0.00048295241075510976
Von Social Media Management zu Social CRM	Mehr als Clicktivism: Mit strategischen Online-Kampagnen Politik verändern	0.0009543746594285338
Von Social Media Management zu Social CRM	E-Partizipation für NGOs Chancen und Risiken online	0.00047511307418338344
Von Social Media Management zu Social CRM	10 Fehler die wir alle machen! Nonprofits und Social Media Stand 2013	0.0063663047422179075
Von Social Media Management zu Social CRM	Neues Berufsbild Online- Campaigner in	0.0006319453609448384
Von Social Media Management zu Social CRM	Data Kitchen - How to get juicy data from spreadsheets	0.0002993245073459122
Von Social Media Management zu Social CRM	Mach es zu ihrem Projekt - New Volunteer Management im Campaigning	0.0001691966155219562
Von Social Media Management zu Social CRM	Sportblogs und Sportjournalismus - Von investigativen Journalismus aus der Nische	0.00024689068142784773
Von Social Media Management zu Social CRM	Saisonrückblick Social Media Recht	0.0004011911714799063
Von Social Media Management zu Social CRM	A1	0.00012517999694148038
Von Social Media Management zu Social CRM	A4	0.000468969435261233
Von Social Media Management zu Social CRM	C1	0.0002464465669656338
Systemisch und Souverän durch den digitalen Wandel navigieren	Bottom-up open: Was könnnen Kampagnen von innovativem Bürger-Journalismus lernen?	0.01147249114786131
Systemisch und Souverän durch den digitalen Wandel navigieren	Mehr als Clicktivism: Mit strategischen Online-Kampagnen Politik verändern	0.005379495373627659
Systemisch und Souverän durch den digitalen Wandel navigieren	E-Partizipation für NGOs Chancen und Risiken online	0.004620454675719937
Systemisch und Souverän durch den digitalen Wandel navigieren	10 Fehler die wir alle machen! Nonprofits und Social Media Stand 2013	0.012058969629643037
Systemisch und Souverän durch den digitalen Wandel navigieren	Neues Berufsbild Online- Campaigner in	0.0032437162668610656
Systemisch und Souverän durch den digitalen Wandel navigieren	Mobilisieren mit dem neuen Nonprofit-Programm von Youtube	0.00031418118558975886
Systemisch und Souverän durch den digitalen Wandel navigieren	Mach es zu ihrem Projekt - New Volunteer Management im Campaigning	0.002383620559136047
Systemisch und Souverän durch den digitalen Wandel navigieren	Sportblogs und Sportjournalismus - Von investigativen Journalismus aus der Nische	0.0013653454951869926
Systemisch und Souverän durch den digitalen Wandel navigieren	Eröffnung Barcamp Session-Planung	0.00451280965930773
Systemisch und Souverän durch den digitalen Wandel navigieren	A1	0.0008402681261847508
Systemisch und Souverän durch den digitalen Wandel navigieren	A2	0.0006966285377195946
Systemisch und Souverän durch den digitalen Wandel navigieren	A3	0.0034909020621084314
Systemisch und Souverän durch den digitalen Wandel navigieren	A4	0.002067655141750857
Systemisch und Souverän durch den digitalen Wandel navigieren	Spannender Abschluss Gemütlicher Ausklang	0.000578017399770421
Systemisch und Souverän durch den digitalen Wandel navigieren	Du nennst es Programmieren ich nenne es Rock n Roll. Über weibliche Programmierer-Netzwerke.	0.00013187599574512827
